description	pubmed_id	doi
Displacement of [3H] dofetilide from human ERG channel expressed in HEK293 cell membranes incubated for 2 hrs by scintillation counting analysis	26985309.0	10.1021/acsmedchemlett.5b00360
Displacement of [3H]Astemizole from human recombinant ERG expressed in HEK293 cells at after 60 mins	23403082.0	10.1016/j.bmcl.2013.01.025
Displacement of [35S]MK-499 from hERG potassium channel expressed in HEK293 cells	17249648.0	10.1021/jm060983w
Displacement of [3H]dofetilide from human ERG expressed in HEK293 cell membranes	18267361.0	10.1016/j.bmcl.2008.01.108
Displacement of [3H]dofetilide from human ERG expressed in HEK293 cell membranes	18267361.0	10.1016/j.bmcl.2008.01.108
Displacement of [3H]dofetilide from human ERG expressed in HEK293 cell membranes	18267361.0	10.1016/j.bmcl.2008.01.108
Displacement of [3H]dofetilide from human ERG expressed in HEK293 cell membranes	18267361.0	10.1016/j.bmcl.2008.01.108
Displacement of [3H]dofetilide from human ERG expressed in HEK293 cell membranes	18267361.0	10.1016/j.bmcl.2008.01.108
Displacement of [3H]dofetilide from human ERG expressed in HEK293 cell membranes	18267361.0	10.1016/j.bmcl.2008.01.108
DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole)		
DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole)		
Displacement of [3H]Dofetilide from human ERG	18248991.0	10.1016/j.bmcl.2007.12.066
Displacement of [3H]dofetilide from human ERG	19635669.0	10.1016/j.bmcl.2009.07.055
Displacement of [3H]dofetidile from human ERG by scintillation proximity assay	19891474.0	10.1021/jm901319p
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from human ERG channel by scintillation proximity assay	19560918.0	10.1016/j.bmcl.2009.06.043
DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole)		
DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole)		
Inhibition of human ERG by radioligand binding assay	21650221.0	10.1021/jm200388e
Inhibition of human ERG by radioligand binding assay	21650221.0	10.1021/jm200388e
Inhibition of human ERG by radioligand binding assay	21650221.0	10.1021/jm200388e
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
In vitro inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	15878274.0	10.1016/j.bmcl.2005.02.093
In vitro inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	15878274.0	10.1016/j.bmcl.2005.02.093
In vitro inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	15878274.0	10.1016/j.bmcl.2005.02.093
In vitro inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	15878274.0	10.1016/j.bmcl.2005.02.093
In vivo inhibitory concentration against displacement of 35[S] MK-499 binding to hERG channel expressed in HEK293 cells	15878274.0	10.1016/j.bmcl.2005.02.093
Displacement of [35S]MK-499 from human ERG expressed in HEK293 cells	18835163.0	10.1016/j.bmcl.2008.09.009
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of 3,7-Bis[2-(4-nitro[3,5-3H]phenyl)ethyl]-3,7-diazabicyclo[3.3.1]nonane from human ERG expressed in HEK cells after 3 hrs	22266038.0	10.1016/j.bmcl.2011.12.117
Displacement of [3H]dofetilide from human ERG	20471260.0	10.1016/j.bmcl.2010.04.052
Displacement of [3H]dofetilide from human ERG	20471260.0	10.1016/j.bmcl.2010.04.052
Displacement of [3H]dofetilide from human ERG	20471260.0	10.1016/j.bmcl.2010.04.052
Displacement of [3H]dofetilide from human ERG	20471260.0	10.1016/j.bmcl.2010.04.052
Displacement of [3H]dofetilide from human ERG	20471260.0	10.1016/j.bmcl.2010.04.052
Displacement of [3H]astemizole from human ERG expressed in HEK293 cells	19290642.0	10.1021/jm8016199
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Displacement of [3H]dofetilide from hERG	17064075.0	10.1021/jm060683e
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17188866.0	10.1016/j.bmcl.2006.11.061
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Inhibition of binding to hERG	17107796.0	10.1016/j.bmcl.2006.10.052
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Displacement of 3H-dofetilide from hERG-expressing HEK membrane homogenates	17234405.0	10.1016/j.bmcl.2006.11.065
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Inhibition of binding to hERG	17107791.0	10.1016/j.bmcl.2006.10.053
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
DRUGMATRIX: Potassium Channel HERG radioligand binding (ligand: [3H] Astemizole)		
Displacement of Tracer Red from human ERG expressed in cell membranes by fluorescence polarization assay	29291372.0	10.1021/acs.jmedchem.7b00925
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in HEK293 cells	17425296.0	10.1021/jm061223o
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from human ERG	19635669.0	10.1016/j.bmcl.2009.07.055
Displacement of [3H]dofetidile from human ERG by scintillation proximity assay	19891474.0	10.1021/jm901319p
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from human ERG channel by scintillation proximity assay	19560918.0	10.1016/j.bmcl.2009.06.043
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from hERG expressed in CHO cells	17867665.0	10.1021/jm0705612
Displacement of [3H]dofetilide from human HERG expressed in HEK293 cells	17768047.0	10.1016/j.bmcl.2007.08.039
Displacement of [35S]MK499 from human ERG expressed in HEL cells	18578472.0	10.1021/jm800386y
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay	21802950.0	10.1016/j.bmcl.2011.07.006
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in CHOK1 cells	18052318.0	10.1021/jm0708228
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]dofetilide from hERG expressed in HEK293 cell membrane	17350253.0	10.1016/j.bmcl.2006.11.068
Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	17766106.0	10.1016/j.bmcl.2007.08.014
Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	17766106.0	10.1016/j.bmcl.2007.08.014
Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	17766106.0	10.1016/j.bmcl.2007.08.014
Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	17766106.0	10.1016/j.bmcl.2007.08.014
Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	17766106.0	10.1016/j.bmcl.2007.08.014
Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	17766106.0	10.1016/j.bmcl.2007.08.014
Displacement of [3H]bufuralol from hERG channel expressed in HEK293 cells	17766106.0	10.1016/j.bmcl.2007.08.014
