pref_name_target	organism	assay_id	assay_type	relationship_type	relationship_desc	confidence_score	curated_by	description	activity_id	relation	value	units	type	standard_relation	standard_value	standard_units	standard_flag	standard_type	pchembl_value	activity_comment	data_validity_comment	potential_duplicate	text_value	standard_text_value	molregno	chembl_id	canonical_smiles	pref_name	parent_molregno	active_molregno	doc_id	pubmed_id	doi	journal	year	volume	first_page	src_short_name
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	438460	=	0.66	nM	Ki	=	0.66	nM	1	Ki	9.18			0			171922	CHEMBL106627	CN1C2CCC1[C@@H](\C=C\c3ccccc3)[C@H](C2)c4ccc(Cl)cc4		171922	171922	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	443792	=	1.13	nM	Ki	=	1.13	nM	1	Ki	8.95			0			35080	CHEMBL28394	CN1C2CCC1[C@@H](\C=C\Cl)[C@H](C2)c3ccc(Cl)cc3		35080	35080	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	446649	=	1.61	nM	Ki	=	1.61	nM	1	Ki	8.79			0			171920	CHEMBL420291	CCC[C@@H]1C2CCC(C[C@@H]1c3ccccc3)N2C		171920	171920	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	453038	=	0.88	nM	Ki	=	0.88	nM	1	Ki	9.06			0			171921	CHEMBL107808	CN1C2CCC1[C@@H](\C=C/Cl)[C@H](C2)c3ccc(Cl)cc3		171921	171921	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	455783	=	2.47	nM	Ki	=	2.47	nM	1	Ki	8.61			0			35673	CHEMBL281288	CN1C2CCC1[C@@H](C=C)[C@H](C2)c3ccc(Cl)cc3		35673	35673	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	458485	=	1.08	nM	Ki	=	1.08	nM	1	Ki	8.97			0			172046	CHEMBL321888	CCC[C@@H]1C2CCC(C[C@@H]1c3ccc(Cl)cc3)N2C		172046	172046	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	459572	=	0.84	nM	Ki	=	0.84	nM	1	Ki	9.08			0			171919	CHEMBL432401	CCCC[C@@H]1C2CCC(C[C@@H]1c3ccc(Cl)cc3)N2C		171919	171919	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	462157	=	2.85	nM	Ki	=	2.85	nM	1	Ki	8.54			0			609219	CHEMBL610897	COC(=O)C1C2CC[C@H](C[C@@H]1c3ccc(Cl)cc3)N2C		609219	609219	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	466037	=	0.31	nM	Ki	=	0.31	nM	1	Ki	9.51			0			172072	CHEMBL320427	CN1C2CCC1[C@@H](\C=C/c3ccccc3)[C@H](C2)c4ccc(Cl)cc4		172072	172072	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	466039	=	271.0	nM	Ki	=	271.0	nM	1	Ki	6.57			0			171940	CHEMBL322365	CCCCCC[C@@H]1C2CCC(C[C@@H]1c3ccc(Cl)cc3)N2C		171940	171940	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62476	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine binding to rat striatal synaptosome dopamine transporter	466041	=	1.54	nM	Ki	=	1.54	nM	1	Ki	8.81			0			171939	CHEMBL104567	CN1C2CCC1[C@@H](CCc3ccccc3)[C@H](C2)c4ccc(Cl)cc4		171939	171939	12997	7636872.0	10.1021/jm00016a012	J. Med. Chem.	1995.0	38.0	3086.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1142224	=	6140.0	nM	Ki	=	6140.0	nM	1	Ki	5.21			0			294768	CHEMBL175338	CC(=O)NCC1C2CCC3CC1\C(=C\c4cccs4)\CN23		294768	294768	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1146066	=	259.0	nM	Ki	=	259.0	nM	1	Ki	6.59			1			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1146072	=	368.0	nM	Ki	=	368.0	nM	1	Ki	6.43			1			195488	CHEMBL119477	COC(=O)C1C2CCC3CC1\C(=C\c4ccc(I)s4)\CN23		195488	195488	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1157568	=	1678.0	nM	Ki	=	1678.0	nM	1	Ki	5.78			0			295003	CHEMBL369497	O=C(OCC1C2CCC3CC1\C(=C\c4cccs4)\CN23)c5ccc6ccccc6c5		295003	295003	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1161536	=	268.0	nM	Ki	=	268.0	nM	1	Ki	6.57			1			196083	CHEMBL331565	COC(=O)C1C2CCC3CC1\C(=C\c4cccs4)\CN23		196083	196083	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1168388	=	1750.0	nM	Ki	=	1750.0	nM	1	Ki	5.76			0			295113	CHEMBL366383	O=C(OCC1C2CCC3CC1\C(=C\c4cccs4)\CN23)c5ccccc5		295113	295113	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1169732	=	2300.0	nM	Ki	=	2300.0	nM	1	Ki	5.64			0			294643	CHEMBL366993	CC(C)(C)OC(=O)NCC1C2CCC3CC1\C(=C\c4cccs4)\CN23		294643	294643	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1177498	=	428.0	nM	Ki	=	428.0	nM	1	Ki	6.37			0			294596	CHEMBL174854	CC(C)OC(=O)C1C2CCC3CC1\C(=C\c4cccs4)\CN23		294596	294596	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1177504	=	610.0	nM	Ki	=	610.0	nM	1	Ki	6.21			0			294728	CHEMBL367744	CC(=O)OCC1C2CCC3CC1\C(=C\c4cccs4)\CN23		294728	294728	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1178680	=	1020.0	nM	Ki	=	1020.0	nM	1	Ki	5.99			0			295517	CHEMBL173834	CC(C)(C)C(=O)OCC1C2CCC3CC1\C(=C\c4cccs4)\CN23		295517	295517	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62491	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA reuptake at dopamine transporter in rat striatum	1182660	=	403.0	nM	Ki	=	403.0	nM	1	Ki	6.39			1			195399	CHEMBL117047	COC(=O)C1C2CCC3CC1\C(=C\c4ccc(C)s4)\CN23		195399	195399	5430	11909701.0	10.1016/s0960-894x(02)00103-8	Bioorg. Med. Chem. Lett.	2002.0	12.0	993.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	309073	=	49.8	nM	Ki	=	49.8	nM	1	Ki	7.3			1			1153682	CHEMBL1790051	Cl.COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c3ccccc3)N2C		133501	133501	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	313062	=	22.95	nM	Ki	=	22.95	nM	1	Ki	7.64			0			1363817	CHEMBL2079586	COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C		1363817	1363817	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	318094	=	5.25	nM	Ki	=	5.25	nM	1	Ki	8.28			0			14239	CHEMBL14144	CN1C2CCC1C(C(C2)c3ccc(Cl)cc3)C(=O)Oc4ccccc4		14239	14239	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	323101	=	15.31	nM	Ki	=	15.31	nM	1	Ki	7.82			0			167367	CHEMBL321806	CC(C)OC(=O)C1C2CCC(CC1c3ccc(C)cc3)N2C		167367	167367	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	323111	=	9.13	nM	Ki	=	9.13	nM	1	Ki	8.04			0			209960	CHEMBL340912	CN1C2CCC1C(C(C2)c3ccc(C)cc3)C(=O)Oc4ccccc4		209960	209960	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	330588	=	241.3	nM	Ki	=	241.3	nM	1	Ki	6.62			0			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	331955	=	7.02	nM	Ki	=	7.02	nM	1	Ki	8.15			0			129768	CHEMBL82027	COC(=O)C1C2CCC(CC1c3ccc(C)cc3)N2C		129768	129768	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	331965	=	3.68	nM	Ki	=	3.68	nM	1	Ki	8.43			0			107153	CHEMBL306208	COC(=O)C1C2CCC(CC1c3ccc(Cl)cc3)N2C		107153	107153	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	333420	=	1.96	nM	Ki	=	1.96	nM	1	Ki	8.71			0			14241	CHEMBL14391	COC(=O)C1C2CCC(CC1c3ccc(I)cc3)N2C		14241	14241	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	333455	=	6.85	nM	Ki	=	6.85	nM	1	Ki	8.16			0			208733	CHEMBL340761	CN1C2CCC1C(C(C2)c3ccc(I)cc3)C(=O)Oc4ccccc4		208733	208733	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	338486	=	2.79	nM	Ki	=	2.79	nM	1	Ki	8.55			0			208766	CHEMBL127546	CC(C)OC(=O)C1C2CCC(CC1c3ccc(I)cc3)N2C		208766	208766	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62637	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA uptake by rat striatal dopamine transporter	344894	=	6.04	nM	Ki	=	6.04	nM	1	Ki	8.22			0			209193	CHEMBL127040	CC(C)OC(=O)C1C2CCC(CC1c3ccc(Cl)cc3)N2C		209193	209193	13096	7830281.0	10.1021/jm00002a020	J. Med. Chem.	1995.0	38.0	379.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1183865	=	14.0	nM	Ki	=	14.0	nM	1	Ki	7.85			0			609607	CHEMBL607109	CN1[C@@H]2CCC1C([C@@H](C2)c3ccc(F)cc3)c4ccc(F)cc4		609607	609607	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1183869	=	27.0	nM	Ki	=	27.0	nM	1	Ki	7.57			0			609604	CHEMBL607058	Fc1ccc(OCCN2[C@@H]3CCC2C([C@@H](C3)c4ccc(F)cc4)c5ccc(F)cc5)cc1		609604	609604	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1185258	=	17.0	nM	Ki	=	17.0	nM	1	Ki	7.77			0			185595	CHEMBL325330	Fc1ccc(cc1)[C@@H]2CC3CCC(N3)C2c4ccc(F)cc4		185595	185595	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1185262	=	26.0	nM	Ki	=	26.0	nM	1	Ki	7.58			0			609605	CHEMBL607107	Fc1ccc(cc1)[C@@H]2C[C@H]3CCC(C2c4ccc(F)cc4)N3CCc5ccccc5		609605	609605	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1191956	=	170.0	nM	Ki	=	170.0	nM	1	Ki	6.77			0			609599	CHEMBL607001	Fc1ccc(cc1)[C@@H]2C[C@H]3CCC(C2c4ccc(F)cc4)N3Cc5ccccc5		609599	609599	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1198264	=	420.0	nM	Ki	=	420.0	nM	1	Ki	6.38			1			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1208991	=	210.0	nM	Ki	=	210.0	nM	1	Ki	6.68			0			609602	CHEMBL607056	Fc1ccc(cc1)[C@@H]2C[C@H]3CCC(C2c4ccc(F)cc4)N3CCCCc5ccccc5		609602	609602	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1211665	=	4.6	nM	Ki	=	4.6	nM	1	Ki	8.34			0			609601	CHEMBL607055	CN1[C@@H]2CCC1C([C@@H](C2)c3ccc(C)cc3)c4ccccc4		609601	609601	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1218191	=	43.0	nM	Ki	=	43.0	nM	1	Ki	7.37			0			609600	CHEMBL607002	Fc1ccc(cc1)[C@@H]2C[C@H]3CCC(C2c4ccc(F)cc4)N3CCCc5ccccc5		609600	609600	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62638	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]dopamine uptake at striatal nerve endings by dopamine transporter	1223375	=	1.6	nM	Ki	=	1.6	nM	1	Ki	8.8			0			609603	CHEMBL607057	Cc1ccc(cc1)[C@@H]2C[C@H]3CCC(C2c4ccccc4)N3CCc5ccccc5		609603	609603	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62649	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA binding to dopamine transporter of rat brain synaptosomes	992241	=	1860.0	nM	Ki	=	1860.0	nM	1	Ki	5.73			0			68219	CHEMBL46773	Clc1ccc(cc1)[C@@H]2CCN3CC2\C(=N\OCc4ccccc4)\C3		68219	68219	3800	10937724.0	10.1016/s0960-894x(00)00308-5	Bioorg. Med. Chem. Lett.	2000.0	10.0	1681.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62649	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA binding to dopamine transporter of rat brain synaptosomes	993312	=	41.0	nM	Ki	=	41.0	nM	1	Ki	7.39			0			68323	CHEMBL46536	Clc1ccc(cc1)[C@@H]2CCN3CC2\C(=N\OCCCc4ccccc4)\C3		68323	68323	3800	10937724.0	10.1016/s0960-894x(00)00308-5	Bioorg. Med. Chem. Lett.	2000.0	10.0	1681.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62649	B	D	Direct protein target assigned	9	Expert	Inhibition of [3H]DA binding to dopamine transporter of rat brain synaptosomes	995941	=	53.0	nM	Ki	=	53.0	nM	1	Ki	7.28			0			68114	CHEMBL44922	CN1CCC(C(C1)C(=O)OCCCCCc2ccccc2)c3ccc(Cl)cc3		68114	68114	3800	10937724.0	10.1016/s0960-894x(00)00308-5	Bioorg. Med. Chem. Lett.	2000.0	10.0	1681.0	LITERATURE
