description	pubmed_id	doi
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of DAT-mediated [3H]DA uptake in rat striatum	16821783.0	10.1021/jm0601699
Inhibition of [3H]DA uptake at DAT in rat striatal synaptosomes	16905316.0	10.1016/j.bmcl.2006.07.070
Inhibition of [3H]DA uptake at DAT in rat striatal synaptosomes	16905316.0	10.1016/j.bmcl.2006.07.070
Inhibition of [3H]DA uptake at DAT in rat striatal synaptosomes	16905316.0	10.1016/j.bmcl.2006.07.070
Inhibition of [3H]DA uptake at DAT in rat striatal synaptosomes	16905316.0	10.1016/j.bmcl.2006.07.070
Inhibition of [3H]DA uptake at DAT in rat striatal synaptosomes	16905316.0	10.1016/j.bmcl.2006.07.070
Inhibition of [3H]DA uptake at DAT in rat striatal synaptosomes	16905316.0	10.1016/j.bmcl.2006.07.070
Inhibition of [3H]DA uptake at DAT in rat striatal synaptosomes	16905316.0	10.1016/j.bmcl.2006.07.070
Inhibition of [3H]DA uptake at DAT in rat striatal synaptosomes	16905316.0	10.1016/j.bmcl.2006.07.070
Inhibition of [3H]DA uptake at DAT in rat striatal synaptosomes	16905316.0	10.1016/j.bmcl.2006.07.070
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake at DAT in Sprague-Dawley rat striatum synaptosome	17399987.0	10.1016/j.bmc.2007.03.035
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine uptake in DAT in rat striatum	18249549.0	10.1016/j.bmc.2008.01.009
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	18387300.0	10.1016/j.bmcl.2008.03.050
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells by SPA	18621528.0	10.1016/j.bmcl.2008.06.071
