description	pubmed_id	doi
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Binding affinity towards dopamine transporter using [3H]-mazindol as radioligand in rat striatal membranes.	7636872.0	10.1021/jm00016a012
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]GBR-12935 from rat forebrain Dopamine transporter	10969967.0	10.1016/s0960-894x(00)00317-6
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Displacement of [3H]WIN-35428 from dopamine transporter of rat brain membrane	15149693.0	10.1016/j.bmcl.2004.03.075
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Binding affinity for DA transporter using [125I]RTI-55 in frozen rat caudate membranes	15115403.0	10.1021/jm0305873
Ability to displace [3H]WIN-35 radioligand for the dopamine transporter 428 DAT in rat brain	11965364.0	10.1016/s0960-894x(02)00155-5
Ability to displace [3H]WIN-35 radioligand for the dopamine transporter 428 DAT in rat brain	11965364.0	10.1016/s0960-894x(02)00155-5
Ability to displace [3H]WIN-35 radioligand for the dopamine transporter 428 DAT in rat brain	11965364.0	10.1016/s0960-894x(02)00155-5
Ability to displace [3H]WIN-35 radioligand for the dopamine transporter 428 DAT in rat brain	11965364.0	10.1016/s0960-894x(02)00155-5
Ability to displace [3H]WIN-35 radioligand for the dopamine transporter 428 DAT in rat brain	11965364.0	10.1016/s0960-894x(02)00155-5
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 binding to the dopamine transporter (DAT) in Rat Caudate Putamen	9083473.0	10.1021/jm950782k
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35428 from dopamine transporter (DAT) in Rat Caudate Putamen	9083474.0	10.1021/jm960739c
Displacement of [3H]WIN-35248 from dopamine transporter (DAT) of rat striatal membrane	11514143.0	10.1016/s0960-894x(01)00379-1
Displacement of [3H]WIN-35248 from dopamine transporter (DAT) of rat striatal membrane	11514143.0	10.1016/s0960-894x(01)00379-1
Displacement of [3H]WIN-35248 from dopamine transporter (DAT) of rat striatal membrane	11514143.0	10.1016/s0960-894x(01)00379-1
Displacement of [3H]WIN-35248 from dopamine transporter (DAT) of rat striatal membrane	11514143.0	10.1016/s0960-894x(01)00379-1
Displacement of [3H]WIN-35248 from dopamine transporter (DAT) of rat striatal membrane	11514143.0	10.1016/s0960-894x(01)00379-1
Displacement of [3H]WIN-35248 from dopamine transporter (DAT) of rat striatal membrane	11514143.0	10.1016/s0960-894x(01)00379-1
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Displacement of [3H]WIN-35428 from dopamine transporter of rat caudate putamen tissue	12161139.0	10.1016/s0960-894x(02)00464-x
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]- Mazindol binding to dopamine transporter of rat striatal membrane.	10937724.0	10.1016/s0960-894x(00)00308-5
Inhibition of [3H]-GBR-12,935 binding to dopamine transporter (DAT) of rat striatal membranes	11881994.0	10.1021/jm010939a
Inhibition of [3H]-GBR-12,935 binding to dopamine transporter (DAT) of rat striatal membranes	11881994.0	10.1021/jm010939a
Inhibition of [3H]-GBR-12,935 binding to dopamine transporter (DAT) of rat striatal membranes	11881994.0	10.1021/jm010939a
Inhibition of [3H]-GBR-12,935 binding to dopamine transporter (DAT) of rat striatal membranes	11881994.0	10.1021/jm010939a
Inhibition of [3H]-GBR-12,935 binding to dopamine transporter (DAT) of rat striatal membranes	11881994.0	10.1021/jm010939a
Inhibition of [3H]-GBR-12,935 binding to dopamine transporter (DAT) of rat striatal membranes	11881994.0	10.1021/jm010939a
Inhibition of [3H]-GBR-12,935 binding to dopamine transporter (DAT) of rat striatal membranes	11881994.0	10.1021/jm010939a
Ability to displace [3H]WIN-35 radioligand for the dopamine transporter 428 DAT in rat brain	11965364.0	10.1016/s0960-894x(02)00155-5
Ability to displace [3H]WIN-35 radioligand for the dopamine transporter 428 DAT in rat brain	11965364.0	10.1016/s0960-894x(02)00155-5
Ability to displace [3H]WIN-35 radioligand for the dopamine transporter 428 DAT in rat brain	11965364.0	10.1016/s0960-894x(02)00155-5
Ability to displace [3H]WIN-35 radioligand for the dopamine transporter 428 DAT in rat brain	11965364.0	10.1016/s0960-894x(02)00155-5
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
Inhibition of [3H]WIN-35428 binding to rat dopamine transporter	15743177.0	10.1021/jm0401614
