pref_name_target	organism	assay_id	assay_type	relationship_type	relationship_desc	confidence_score	curated_by	description	activity_id	relation	value	units	type	standard_relation	standard_value	standard_units	standard_flag	standard_type	pchembl_value	activity_comment	data_validity_comment	potential_duplicate	text_value	standard_text_value	molregno	chembl_id	canonical_smiles	pref_name	parent_molregno	active_molregno	doc_id	pubmed_id	doi	journal	year	volume	first_page	src_short_name
Dopamine transporter	Homo sapiens	61524	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells	396688	=	87.1	nM	Ki	=	87.1	nM	1	Ki	7.06			0			218853	CHEMBL130668	Oc1ccc(cc1)C2(O)N3CCCN=C3c4ccccc24		218853	218853	16613	12213053.0	10.1021/jm010302r	J. Med. Chem.	2002.0	45.0	4097.0	LITERATURE
Dopamine transporter	Homo sapiens	61524	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells	403249	=	2.9	nM	Ki	=	2.9	nM	1	Ki	8.54			0			218935	CHEMBL336940	COc1cccc2c1C3=NCCN3C2(O)c4ccc(Cl)cc4		218935	218935	16613	12213053.0	10.1021/jm010302r	J. Med. Chem.	2002.0	45.0	4097.0	LITERATURE
Dopamine transporter	Homo sapiens	61524	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells	404818	=	36.2	nM	Ki	=	36.2	nM	1	Ki	7.44			0			218833	CHEMBL133043	COc1ccc(cc1)C2(O)N3CCCN=C3c4ccccc24		218833	218833	16613	12213053.0	10.1021/jm010302r	J. Med. Chem.	2002.0	45.0	4097.0	LITERATURE
Dopamine transporter	Homo sapiens	61524	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells	405987	=	1070.0	nM	Ki	=	1070.0	nM	1	Ki	5.97			0			218401	CHEMBL133902	OC1(N2CCN=C2c3ccccc13)c4ccccc4		218401	218401	16613	12213053.0	10.1021/jm010302r	J. Med. Chem.	2002.0	45.0	4097.0	LITERATURE
Dopamine transporter	Homo sapiens	61524	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells	422057	=	1.05	nM	Ki	=	1.05	nM	1	Ki	8.98			0			218825	CHEMBL132955	OC1(N2CCN=C2c3cc(Cl)c(Cl)cc13)c4ccc(Cl)cc4		218825	218825	16613	12213053.0	10.1021/jm010302r	J. Med. Chem.	2002.0	45.0	4097.0	LITERATURE
Dopamine transporter	Homo sapiens	61524	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells	427242	=	6.0	nM	Ki	=	6.0	nM	1	Ki	8.22			0			218936	CHEMBL132082	COc1ccc2C3=NCCN3C(O)(c4ccc(Cl)cc4)c2c1		218936	218936	16613	12213053.0	10.1021/jm010302r	J. Med. Chem.	2002.0	45.0	4097.0	LITERATURE
Dopamine transporter	Homo sapiens	61524	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells	428461	=	10.3	nM	Ki	=	10.3	nM	1	Ki	7.99			0			218824	CHEMBL132954	COc1cccc2C3=NCCN3C(O)(c4ccc(Cl)cc4)c12		218824	218824	16613	12213053.0	10.1021/jm010302r	J. Med. Chem.	2002.0	45.0	4097.0	LITERATURE
Dopamine transporter	Homo sapiens	61524	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]- RTI-55 from Dopamine transporter expressed in HEK cells	430889	=	23.0	nM	Ki	=	23.0	nM	1	Ki	7.64			0			218269	CHEMBL336613	Clc1ccc(cc1)C2N3CCN=C3c4ccccc24		218269	218269	16613	12213053.0	10.1021/jm010302r	J. Med. Chem.	2002.0	45.0	4097.0	LITERATURE
Dopamine transporter	Homo sapiens	61650	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]RT155 binding in HEK cells expressing human DAT	391046	=	970.0	nM	Ki	=	970.0	nM	1	Ki	6.01			0			219219	CHEMBL132683	COC(=O)C1C2CCC(CC1c3ccc(O)c(O)c3)N2C		219219	219219	5963	14592523.0	10.1016/j.bmcl.2003.07.014	Bioorg. Med. Chem. Lett.	2003.0	13.0	4133.0	LITERATURE
Dopamine transporter	Homo sapiens	61650	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]RT155 binding in HEK cells expressing human DAT	417729	=	1370.0	nM	Ki	=	1370.0	nM	1	Ki	5.86			0			219219	CHEMBL132683	COC(=O)C1C2CCC(CC1c3ccc(O)c(O)c3)N2C		219219	219219	5963	14592523.0	10.1016/j.bmcl.2003.07.014	Bioorg. Med. Chem. Lett.	2003.0	13.0	4133.0	LITERATURE
Dopamine transporter	Homo sapiens	61650	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]RT155 binding in HEK cells expressing human DAT	421384	=	6400.0	nM	Ki	=	6400.0	nM	1	Ki	5.19			0			4584	CHEMBL59	NCCc1ccc(O)c(O)c1	DOPAMINE	4584	4584	5963	14592523.0	10.1016/j.bmcl.2003.07.014	Bioorg. Med. Chem. Lett.	2003.0	13.0	4133.0	LITERATURE
Dopamine transporter	Homo sapiens	61650	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]RT155 binding in HEK cells expressing human DAT	422898	=	419.0	nM	Ki	=	419.0	nM	1	Ki	6.38			0			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	5963	14592523.0	10.1016/j.bmcl.2003.07.014	Bioorg. Med. Chem. Lett.	2003.0	13.0	4133.0	LITERATURE
Dopamine transporter	Homo sapiens	61650	B	D	Direct protein target assigned	9	Expert	Displacement of [125I]RT155 binding in HEK cells expressing human DAT	426639	=	1536.0	nM	Ki	=	1536.0	nM	1	Ki	5.81			0			219532	CHEMBL335423	COC(=O)C1C2CCC(CC1c3ccc(OC)c(OC)c3)N2C		219532	219532	5963	14592523.0	10.1016/j.bmcl.2003.07.014	Bioorg. Med. Chem. Lett.	2003.0	13.0	4133.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	392725	=	0.03	uM	Ki	=	30.0	nM	1	Ki	7.52			0			105104	CHEMBL417049	CN(CCOC(c1ccccc1)c2ccccc2)C3CCN(CCCc4ccccc4)CC3		105104	105104	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	392735	=	0.073	uM	Ki	=	73.0	nM	1	Ki	7.14			0			35586	CHEMBL26320	C(CN1CCN(CCOC(c2ccccc2)c3ccccc3)CC1)Cc4ccccc4		35586	35586	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	396559	=	0.11	uM	Ki	=	110.0	nM	1	Ki	6.96			0			105780	CHEMBL67024	Fc1ccc(CCNC2CCN(CCOC(c3ccccc3)c4ccccc4)CC2)cc1		105780	105780	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	397770	=	0.34	uM	Ki	=	340.0	nM	1	Ki	6.47			0			105779	CHEMBL443797	CN(CCCc1ccccc1)C2CCN(CCOC(c3ccccc3)c4ccccc4)CC2		105779	105779	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	399052	=	0.76	uM	Ki	=	760.0	nM	1	Ki	6.12			0			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	403099	=	0.16	uM	Ki	=	160.0	nM	1	Ki	6.8			0			105753	CHEMBL421867	C(CNC1CCN(CCOC(c2ccccc2)c3ccccc3)CC1)Cc4ccccc4		105753	105753	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	404687	=	0.1	uM	Ki	=	100.0	nM	1	Ki	7.0			0			105555	CHEMBL66112	Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c4ccccc4)C2)cc1		105555	105555	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	409464	=	0.083	uM	Ki	=	83.0	nM	1	Ki	7.08			0			105788	CHEMBL63703	C(COC(c1ccccc1)c2ccccc2)NC3CCN(Cc4ccccc4)CC3		105788	105788	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	415616	=	0.018000000000000002	uM	Ki	=	18.0	nM	1	Ki	7.75			0			105064	CHEMBL67203	C(CN1CCCC(CNCCOC(c2ccccc2)c3ccccc3)C1)Cc4ccccc4		105064	105064	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	427101	=	0.07	uM	Ki	=	70.0	nM	1	Ki	7.16			0			105781	CHEMBL67078	C(CNCC1CCCN(CCOC(c2ccccc2)c3ccccc3)C1)Cc4ccccc4		105781	105781	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	428347	=	0.087	uM	Ki	=	87.0	nM	1	Ki	7.06			0			104735	CHEMBL417035	Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c4ccccc4)C2)cc1		104735	104735	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61655	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding to dopamine transporter	428357	=	0.09	uM	Ki	=	90.0	nM	1	Ki	7.05			0			105523	CHEMBL69380	CN(CCc1ccc(F)cc1)CC2CCCN(CCOC(c3ccccc3)c4ccccc4)C2		105523	105523	15623	10649976.0	10.1021/jm9902178	J. Med. Chem.	2000.0	43.0	205.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	515357	=	28.0	nM	Ki	=	28.0	nM	1	Ki	7.55			0			199920	CHEMBL121611	Fc1ccc(cc1)C(OCCNCCCNCCc2ccccc2)c3ccc(F)cc3		199920	199920	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	517781	=	1430.0	nM	Ki	=	1430.0	nM	1	Ki	5.84			0			199713	CHEMBL122859	Fc1ccc(cc1)C(OCCN2CCN(CCc3ccccc3)CC2=O)c4ccc(F)cc4		199713	199713	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	519081	=	122.0	nM	Ki	=	122.0	nM	1	Ki	6.91			0			200010	CHEMBL123252	CN(CCCN(C)CCOC(c1ccccc1)c2ccccc2)CCCc3ccccc3		200010	200010	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	523078	=	61.0	nM	Ki	=	61.0	nM	1	Ki	7.21			0			199921	CHEMBL420900	Fc1ccc(cc1)C(OCCNCCCNC(=O)Cc2ccccc2)c3ccc(F)cc3		199921	199921	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	532443	=	54.0	nM	Ki	=	54.0	nM	1	Ki	7.27			0			200046	CHEMBL333667	Fc1ccc(cc1)C(OCCNCCNC(=O)Cc2ccccc2)c3ccc(F)cc3		200046	200046	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	535042	=	322.0	nM	Ki	=	322.0	nM	1	Ki	6.49			0			199712	CHEMBL122452	CN(CCCN(C)CCc1ccccc1)CCOC(c2ccccc2)c3ccccc3		199712	199712	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	535128	=	51.0	nM	Ki	=	51.0	nM	1	Ki	7.29			0			1384845	CHEMBL2112594	Fc1ccc(cc1)C(OCCNCCNC(=O)CCc2ccccc2)c3ccc(F)cc3		1384845	1384845	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	536393	=	759.0	nM	Ki	=	759.0	nM	1	Ki	6.12			0			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	539007	=	30.0	nM	Ki	=	30.0	nM	1	Ki	7.52			0			200006	CHEMBL121027	CN(CCOC(c1ccccc1)c2ccccc2)CCN(C)CCc3ccc(F)cc3		200006	200006	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	543065	=	26.0	nM	Ki	=	26.0	nM	1	Ki	7.58			0			199926	CHEMBL121460	CN(CCOC(c1ccc(F)cc1)c2ccc(F)cc2)CCN(C)CCOC(c3ccc(F)cc3)c4ccc(F)cc4		199926	199926	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	543075	=	54.0	nM	Ki	=	54.0	nM	1	Ki	7.27			0			200049	CHEMBL123830	Fc1ccc(CC(=O)NCCNCCOC(c2ccc(F)cc2)c3ccc(F)cc3)cc1		200049	200049	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	544187	=	8200.0	nM	Ki	=	8200.0	nM	1	Ki	5.09			0			199953	CHEMBL124222	O=C1CN(CCOC(c2ccccc2)c3ccccc3)CCN1CCCc4ccccc4		199953	199953	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61660	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]RTI-55 binding at Dopamine transporter (DAT) expressed in HEK cells	552845	=	510.0	nM	Ki	=	510.0	nM	1	Ki	6.29			0			1384846	CHEMBL2112595	Fc1ccc(cc1)C(OCCN\C=C\NC(=O)CCc2ccc(Br)cc2)c3ccc(F)cc3		1384846	1384846	15113	10479296.0	10.1021/jm990161h	J. Med. Chem.	1999.0	42.0	3647.0	LITERATURE
Dopamine transporter	Homo sapiens	61671	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells	432193	=	45.0	nM	Ki	=	45.0	nM	1	Ki	7.35			1			46385	CHEMBL781	OC1(N2CCN=C2c3ccccc13)c4ccc(Cl)cc4	MAZINDOL	46385	46385	16614	12213054.0	10.1021/jm010301z	J. Med. Chem.	2002.0	45.0	4110.0	LITERATURE
Dopamine transporter	Homo sapiens	61671	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells	432210	=	2.01	nM	Ki	=	2.01	nM	1	Ki	8.7			0			218272	CHEMBL334577	OC1(N2CCCN=C2c3c1ccc4ccccc34)c5ccc(Cl)cc5		218272	218272	16614	12213054.0	10.1021/jm010301z	J. Med. Chem.	2002.0	45.0	4110.0	LITERATURE
Dopamine transporter	Homo sapiens	61671	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells	442703	=	2.83	nM	Ki	=	2.83	nM	1	Ki	8.55			0			218244	CHEMBL340281	OC1(N2CCN=C2c3c1ccc4ccccc34)c5ccc6ccccc6c5		218244	218244	16614	12213054.0	10.1021/jm010301z	J. Med. Chem.	2002.0	45.0	4110.0	LITERATURE
Dopamine transporter	Homo sapiens	61671	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells	445421	=	27.2	nM	Ki	=	27.2	nM	1	Ki	7.57			0			218273	CHEMBL133646	OC1(N2CCN=C2c3c1ccc4ccccc34)c5ccc(Cl)cc5		218273	218273	16614	12213054.0	10.1021/jm010301z	J. Med. Chem.	2002.0	45.0	4110.0	LITERATURE
Dopamine transporter	Homo sapiens	61671	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells	451942	=	152.0	nM	Ki	=	152.0	nM	1	Ki	6.82			0			218763	CHEMBL337020	OC1(N2[C@H]3CCCC[C@@H]3N=C2c4ccccc14)c5ccc(Cl)cc5		218763	218763	16614	12213054.0	10.1021/jm010301z	J. Med. Chem.	2002.0	45.0	4110.0	LITERATURE
Dopamine transporter	Homo sapiens	61671	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells	458647	=	45.0	nM	Ki	=	45.0	nM	1	Ki	7.35			0			218085	CHEMBL132676	OC1(N2CCN=C2c3ccccc13)c4ccc5ccccc5c4		218085	218085	16614	12213054.0	10.1021/jm010301z	J. Med. Chem.	2002.0	45.0	4110.0	LITERATURE
Dopamine transporter	Homo sapiens	61671	B	D	Direct protein target assigned	9	Expert	Inhibition of [125I]- RTI -55 binding at the Dopamine transporter sites on HEK-hDAT cells	462320	=	1.7	nM	Ki	=	1.7	nM	1	Ki	8.77			0			218282	CHEMBL130477	OC1(N2CCCN=C2c3ccccc13)c4ccc(Cl)cc4		218282	218282	16614	12213054.0	10.1021/jm010301z	J. Med. Chem.	2002.0	45.0	4110.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62321	B	D	Direct protein target assigned	9	Expert	Displacement of [3H]mazindol from cocaine binding site on Dopamine transporter (DAT)	1183864	=	31.0	nM	Ki	=	31.0	nM	1	Ki	7.51			0			609607	CHEMBL607109	CN1[C@@H]2CCC1C([C@@H](C2)c3ccc(F)cc3)c4ccc(F)cc4		609607	609607	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
Dopamine transporter	Rattus norvegicus	62321	B	D	Direct protein target assigned	9	Expert	Displacement of [3H]mazindol from cocaine binding site on Dopamine transporter (DAT)	1183868	=	22.0	nM	Ki	=	22.0	nM	1	Ki	7.66			0			609604	CHEMBL607058	Fc1ccc(OCCN2[C@@H]3CCC2C([C@@H](C3)c4ccc(F)cc4)c5ccc(F)cc5)cc1		609604	609604	3456	10612593.0	10.1016/s0960-894x(99)00607-1	Bioorg. Med. Chem. Lett.	1999.0	9.0	3325.0	LITERATURE
