description	pubmed_id	doi
Inhibition of human ERG by automated patch clamp assay	21742496.0	10.1016/j.bmcl.2011.06.015
Inhibition of human ERG expressed in CHO cells by automated patch clamp method	29185748.0	10.1021/acs.jmedchem.7b01537
Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	18448342.0	10.1016/j.bmc.2008.04.028
Inhibition of human ERG expressed in CHO cells by patch plate method	26640981.0	10.1021/acs.jmedchem.5b01374
Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	18448342.0	10.1016/j.bmc.2008.04.028
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18262683.0	10.1016/j.ejmech.2007.12.025
Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	18448342.0	10.1016/j.bmc.2008.04.028
Inhibition of human ERG expressed in CHO cells using voltage step to -50 mV for 300 ms from -80 mV holding potential by automated patch clamp assay		
Inhibition of human ERG by electrophysiological assay	22266038.0	10.1016/j.bmcl.2011.12.117
Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	17236777.0	10.1016/j.bmc.2006.12.028
Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	17236777.0	10.1016/j.bmc.2006.12.028
Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	17236777.0	10.1016/j.bmc.2006.12.028
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18262683.0	10.1016/j.ejmech.2007.12.025
Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	18448342.0	10.1016/j.bmc.2008.04.028
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18262683.0	10.1016/j.ejmech.2007.12.025
Inhibition of human ERG expressed in CHOK1 cells by patch clamp method	28459575.0	10.1021/acs.jmedchem.7b00034
Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	19297154.0	10.1016/j.bmcl.2009.02.111
Blockade of hERG expressed in HEK293 cells by whole-cell patch clamp method	17536794.0	10.1021/jm0700565
Inhibition of human Erg by patch clamp assay	22342626.0	10.1016/j.bmcl.2012.01.078
Inhibition of human Erg by patch clamp assay	22342626.0	10.1016/j.bmcl.2012.01.078
Binding affinity to hERG expressed in CHO cells by patch clamp assay	17867665.0	10.1021/jm0705612
Inhibition of human ERG expressed in HEK293 cells assessed as decrease in tail current amplitude by whole cell patch clamp method		
Inhibition of human ERG expressed in CHO cells by patch clamp technique	19786348.0	10.1016/j.bmcl.2009.09.024
Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	18448342.0	10.1016/j.bmc.2008.04.028
Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	18448342.0	10.1016/j.bmc.2008.04.028
Inhibition of human ERG channel by patch-clamp assay	24164628.0	10.1021/jm4011669
Inhibition of human ERG by patch clamp assay	18329269.0	10.1016/j.bmcl.2008.02.032
Inhibition of human ERG by patch clamp method	18395443.0	10.1016/j.bmcl.2008.03.057
Inhibition of human ERG by patch clamp technique	26546213.0	10.1016/j.bmcl.2015.10.097
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of wild type human ERG expressed in CHOK1 cells by whole-cell plate-based electrophysiology	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Inhibition of wild type human ERG expressed in CHOK1 cells by whole-cell plate-based electrophysiology	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of wild type human ERG expressed in CHOK1 cells by whole-cell plate-based electrophysiology	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of wild type human ERG expressed in CHOK1 cells by whole-cell plate-based electrophysiology	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of wild type human ERG expressed in CHOK1 cells by whole-cell plate-based electrophysiology	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of wild type human ERG expressed in CHOK1 cells by whole-cell plate-based electrophysiology	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Inhibition of wild type human ERG expressed in CHOK1 cells by whole-cell plate-based electrophysiology	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Inhibition of wild type human ERG expressed in CHOK1 cells by whole-cell plate-based electrophysiology	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG expressed in HEK293 cells by patch clamp method	19954248.0	10.1021/jm900713y
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Displacement of [3H]dofetilide from human recombinant ERG potassium channel expressed in HEK293 cells by patch clamp method	18257512.0	10.1021/jm070543k
Inhibition of human ERG potassium current expressed in HEK293 cells by patch-clamp technique	18307293.0	10.1021/jm701187w
Inhibition of human ERG expressed in CHO cells by Patch clamp assay	18682323.0	10.1016/j.bmcl.2008.07.079
Inhibition of human ERG expressed in CHO cells by patch clamp assay	19500979.0	10.1016/j.bmcl.2009.05.067
Inhibition of human ERG expressed in CHO cells by patch-clamp assay	19500982.0	10.1016/j.bmcl.2009.05.066
Inhibition of human ERG expressed in CHO cells by Patch clamp assay	18682323.0	10.1016/j.bmcl.2008.07.079
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by cell based by patch clamp assay	19428251.0	10.1016/j.bmcl.2009.04.093
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG by patch clamp assay	18986805.0	10.1016/j.bmcl.2008.10.075
Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	18448342.0	10.1016/j.bmc.2008.04.028
Inhibition of human ERG by patch-clamp technique	19208472.0	10.1016/j.bmcl.2009.01.073
Inhibition of human ERG by patch clamp technique	19181519.0	10.1016/j.bmcl.2008.12.114
Inhibition of human ERG by patch clamp technique	19181519.0	10.1016/j.bmcl.2008.12.114
Inhibition of human ERG by patch clamp technique	19181519.0	10.1016/j.bmcl.2008.12.114
Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	19297154.0	10.1016/j.bmcl.2009.02.111
Inhibition of human ERG by patch clamp assay	20503967.0	10.1021/jm100146h
Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	19297154.0	10.1016/j.bmcl.2009.02.111
Inhibition of human ERG by patch-clamp technique	19275964.0	10.1016/j.bmcl.2009.02.041
Inhibition of human ERG by patch-clamp technique	19275964.0	10.1016/j.bmcl.2009.02.041
Inhibition of dofetilide binding to human ERG by patch clamp assay	23127888.0	10.1016/j.bmcl.2012.10.036
Inhibition of dofetilide binding to human ERG by patch clamp assay	23127888.0	10.1016/j.bmcl.2012.10.036
Inhibition of human ERG expressed in HEK293 cells after 240 secs by patch clamp assay	24900506.0	10.1021/ml300064v
Inhibition of human ERG by manual electrophysiology	18817364.0	10.1021/jm8005405
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel expressed in HEK293 cells by voltage clamp assay	19694468.0	10.1021/jm900773n
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	18788723.0	10.1021/jm8008986
Blockade of human ERG channel by whole cell patch clamp assay	18754654.0	10.1021/jm800295d
