pref_name_target	organism	assay_id	assay_type	relationship_type	relationship_desc	confidence_score	curated_by	description	activity_id	relation	value	units	type	standard_relation	standard_value	standard_units	standard_flag	standard_type	pchembl_value	activity_comment	data_validity_comment	potential_duplicate	text_value	standard_text_value	molregno	chembl_id	canonical_smiles	pref_name	parent_molregno	active_molregno	doc_id	pubmed_id	doi	journal	year	volume	first_page	src_short_name
HERG	Homo sapiens	966756	B	D	Direct protein target assigned	9	Autocuration	Binding affinity to wild type human ERG expressed in HEK293 cells assessed as inhibition of tail current measured upon repolarization to -40 mV by patch clamp method	13356463	=	1.1	mM	IC50	=	1100000.0	nM	1	IC50			Outside typical range	0			1795	CHEMBL33	C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O	LEVOFLOXACIN	1795	1795	74074	23711922.0	10.1016/j.bmcl.2013.04.074	Bioorg. Med. Chem. Lett.	2013.0	23.0	3848.0	LITERATURE
HERG	Homo sapiens	966750	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG current by patch clamp assay	13356450	=	915.0	uM	IC50	=	915000.0	nM	1	IC50			Outside typical range	0			1795	CHEMBL33	C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O	LEVOFLOXACIN	1795	1795	74074	23711922.0	10.1016/j.bmcl.2013.04.074	Bioorg. Med. Chem. Lett.	2013.0	23.0	3848.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358298	=	3.04		pIC50	=	912010.84	nM	1	IC50			Outside typical range	0			1795	CHEMBL33	C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O	LEVOFLOXACIN	1795	1795	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	540080	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	2616692	=	-3.48		pIC50(uM)	=	3019951.72	nM	1	IC50			Outside typical range	1			2217	CHEMBL40	CCC1(C(=O)NC(=O)NC1=O)c2ccccc2	PHENOBARBITAL	2217	2217	46532	18262683.0	10.1016/j.ejmech.2007.12.025	Eur. J. Med. Chem.	2008.0	43.0	2479.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358270	=	5.82		pIC50	=	1513.56	nM	1	IC50	5.82			0			2223	CHEMBL41	CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2	FLUOXETINE	2223	2223	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	963062	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in HEK293 cells by electrophysiology assay	13317561	=	650.0	nM	IC50	=	650.0	nM	1	IC50	6.19			0			2261	CHEMBL42	CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24	CLOZAPINE	2261	2261	73818	23675993.0	10.1021/jm400408r	J. Med. Chem.	2013.0	56.0	4671.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358316	=	6.49		pIC50	=	323.59	nM	1	IC50	6.49			0			2261	CHEMBL42	CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24	CLOZAPINE	2261	2261	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	674336	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in HEK cells by patch clamp technique	3523762	=	0.4	uM	IC50	=	400.0	nM	1	IC50	6.4			0			3183	CHEMBL46	Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C	ONDANSETRON	3183	3183	53505	20889341.0	10.1016/j.bmcl.2010.09.038	Bioorg. Med. Chem. Lett.	2010.0	20.0	6538.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358287	=	6.09		pIC50	=	812.83	nM	1	IC50	6.09			1			3183	CHEMBL46	Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C	ONDANSETRON	3183	3183	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358302	=	7.52		pIC50	=	30.2	nM	1	IC50	7.52			0			3859	CHEMBL54	OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3	HALOPERIDOL	3859	3859	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	540080	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	2616690	=	1.31		pIC50(uM)	=	48.98	nM	1	IC50	7.31			0			5638	CHEMBL473	CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2	DOFETILIDE	5638	5638	46532	18262683.0	10.1016/j.ejmech.2007.12.025	Eur. J. Med. Chem.	2008.0	43.0	2479.0	LITERATURE
HERG	Homo sapiens	438968	B	D	Direct protein target assigned	9	Intermediate	Blockade of hERG expressed in HEK293 cells by whole-cell patch clamp method	1901350	=	9.2	nM	IC50	=	9.2	nM	1	IC50	8.04			0			5638	CHEMBL473	CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2	DOFETILIDE	5638	5638	36053	17536794.0	10.1021/jm0700565	J. Med. Chem.	2007.0	50.0	2931.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358309	=	8.0		pIC50	=	10.0	nM	1	IC50	8.0			1			5638	CHEMBL473	CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2	DOFETILIDE	5638	5638	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358277	=	6.44		pIC50	=	363.08	nM	1	IC50	6.44			0			5970	CHEMBL479	CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1	THIORIDAZINE	5970	5970	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358320	=	5.83		pIC50	=	1479.11	nM	1	IC50	5.83			1			6216	CHEMBL71	CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13	CHLORPROMAZINE	6216	6216	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358313	=	5.86		pIC50	=	1380.38	nM	1	IC50	5.86			1			6243	CHEMBL72	CNCCCN1c2ccccc2CCc3ccccc13	DESIPRAMINE	6243	6243	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	540080	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	2616693	=	-2.42		pIC50(uM)	=	263026.8	nM	1	IC50			Outside typical range	1			6723	CHEMBL79	CCN(CC)CC(=O)Nc1c(C)cccc1C	LIDOCAINE	6723	6723	46532	18262683.0	10.1016/j.ejmech.2007.12.025	Eur. J. Med. Chem.	2008.0	43.0	2479.0	LITERATURE
HERG	Homo sapiens	963062	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in HEK293 cells by electrophysiology assay	13317560	=	581.0	nM	IC50	=	581.0	nM	1	IC50	6.24			0			7714	CHEMBL85	CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1	RISPERIDONE	7714	7714	73818	23675993.0	10.1021/jm400408r	J. Med. Chem.	2013.0	56.0	4671.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358283	=	6.82		pIC50	=	151.36	nM	1	IC50	6.82			1			7714	CHEMBL85	CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1	RISPERIDONE	7714	7714	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358321	=	4.68		pIC50	=	20892.96	nM	1	IC50	4.68			1			10358	CHEMBL505	CN(C)CCC(c1ccc(Cl)cc1)c2ccccn2	CHLORPHENIRAMINE	10358	10358	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	1361026	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human cloned ERG expressed in CHO cells assessed as inhibition of potassium channel current by automated patch clamp assay	14741260	=	2.7	nM	IC50	=	2.7	nM	1	IC50	8.57			0			10813	CHEMBL12713	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25	SERTINDOLE	10813	10813	83796	24805037.0	10.1021/jm401895u	J. Med. Chem.	2014.0	57.0	4543.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358282	=	8.0		pIC50	=	10.0	nM	1	IC50	8.0			0			10813	CHEMBL12713	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25	SERTINDOLE	10813	10813	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358310	=	4.04		pIC50	=	91201.08	nM	1	IC50	4.04			1			11143	CHEMBL517	CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C	DISOPYRAMIDE	11143	11143	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358301	=	8.0		pIC50	=	10.0	nM	1	IC50	8.0			0			12608	CHEMBL533	CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1	IBUTILIDE	12608	12608	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	1658369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by Qpatch assay	18033173	=	0.5	uM	IC50	=	500.0	nM	1	IC50	6.3			0			13048	CHEMBL535	CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C	SUNITINIB	13048	13048	104295	28038328.0	10.1016/j.ejmech.2016.12.038	Eur J Med Chem	2017.0	127.0	72.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358274	=	5.4		pIC50	=	3981.07	nM	1	IC50	5.4			1			14367	CHEMBL549	CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3	CITALOPRAM	14367	14367	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	762537	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in HEK293 cells assessed as inhibition of potassium channel current after 5 mins by patch clamp assay	6307721	=	2.79	uM	IC50	=	2790.0	nM	1	IC50	5.55			0			16088	CHEMBL111	Cc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Cl)cc3)C(=O)NN4CCCCC4	RIMONABANT	16088	16088	58571	21741835.0	10.1016/j.bmcl.2011.06.017	Bioorg. Med. Chem. Lett.	2011.0	21.0	4913.0	LITERATURE
HERG	Homo sapiens	966750	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG current by patch clamp assay	13356451	=	50.0	uM	IC50	=	50000.0	nM	1	IC50	4.3			0			17136	CHEMBL583	CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4	GREPAFLOXACIN	17136	17136	74074	23711922.0	10.1016/j.bmcl.2013.04.074	Bioorg. Med. Chem. Lett.	2013.0	23.0	3848.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358304	=	4.3		pIC50	=	50118.72	nM	1	IC50	4.3			1			17136	CHEMBL583	CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4	GREPAFLOXACIN	17136	17136	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	1637262	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in HEK293 cells assessed as decrease in tail current amplitude by whole cell patch clamp method	16864985	=	21.9	uM	IC50	=	21900.0	nM	1	IC50	4.66			0			18084	CHEMBL16312	COc1ccc(cc1)C2=CC(=O)c3ccccc3O2	4'-METHOXYFLAVONE	18084	18084	102251				2013.0			PATENT
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358275	=	5.96		pIC50	=	1096.48	nM	1	IC50	5.96			1			19062	CHEMBL17423	COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4NC(=O)CCc4c3	VESNARINONE	19062	19062	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	599953	B	D	Direct protein target assigned	9	Intermediate	Inhibition of human ERG in L929 cells by whole cell patch-clamp assay	3001695	=	312.0	nM	IC50	=	312.0	nM	1	IC50	6.51			0			19569	CHEMBL17157	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	TERFENADINE	19569	19569	48865	19660947.0	10.1016/j.bmcl.2009.07.047	Bioorg. Med. Chem. Lett.	2009.0	19.0	5043.0	LITERATURE
HERG	Homo sapiens	1701460	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in HEK293 cells by patch clamp method	18243000	=	0.022000000000000002	uM	IC50	=	22.0	nM	1	IC50	7.66			0			19569	CHEMBL17157	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	TERFENADINE	19569	19569	105883	28481112.0	10.1021/acs.jmedchem.7b00332	J Med Chem	2017.0	60.0	4424.0	LITERATURE
HERG	Homo sapiens	599954	B	D	Direct protein target assigned	9	Intermediate	Inhibition of human ERG in L929 cells at 10 uM by whole cell patch-clamp assay	3001687	=	312.0	nM	IC50	=	312.0	nM	1	IC50	6.51			0			19569	CHEMBL17157	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	TERFENADINE	19569	19569	48865	19660947.0	10.1016/j.bmcl.2009.07.047	Bioorg. Med. Chem. Lett.	2009.0	19.0	5043.0	LITERATURE
HERG	Homo sapiens	424195	B	D	Direct protein target assigned	9	Intermediate	Inhibition of human ERG potassium channel in HEK293 cells by patch clamp assay	1807021	=	56.0	uM	IC50	=	56000.0	nM	1	IC50			Potential transcription error	1			19569	CHEMBL17157	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	TERFENADINE	19569	19569	34876	16931010.0	10.1016/j.bmcl.2006.08.039	Bioorg. Med. Chem. Lett.	2006.0	16.0	5507.0	LITERATURE
HERG	Homo sapiens	541583	B	D	Direct protein target assigned	9	Autocuration	Inhibition of wild-type human ERG expressed in HEK293 cells by whole cell patch clamp method	2609309	=	0.03	uM	IC50	=	30.0	nM	1	IC50	7.52			0			19569	CHEMBL17157	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	TERFENADINE	19569	19569	46018	19260734.0	10.1021/jm801236n	J. Med. Chem.	2009.0	52.0	1630.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358279	=	6.7		pIC50	=	199.53	nM	1	IC50	6.7			0			19569	CHEMBL17157	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	TERFENADINE	19569	19569	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	540080	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG channel in HEK293 cells by voltage-clamp method	2616698	=	-1.88		pIC50(uM)	=	75857.76	nM	1	IC50	4.12			1			22528	CHEMBL607	CCOC(=O)C1(CCN(C)CC1)c2ccccc2	MEPERIDINE	22528	22528	46532	18262683.0	10.1016/j.ejmech.2007.12.025	Eur. J. Med. Chem.	2008.0	43.0	2479.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358327	=	5.0		pIC50	=	10000.0	nM	1	IC50	5.0			1			27072	CHEMBL629	CN(C)CCC=C1c2ccccc2CCc3ccccc13	AMITRIPTYLINE	27072	27072	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	787991	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human cloned ERG channel expressed in chinese hamster CHO cells after 5 mins by patch clamp assay	7925895	=	2.88	uM	IC50	=	2880.0	nM	1	IC50	5.54			0			27112	CHEMBL631	CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2	PROPAFENONE	27112	27112	60127	21955244.0	10.1021/jm2005546	J. Med. Chem.	2011.0	54.0	7477.0	LITERATURE
HERG	Homo sapiens	556369	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in CHO cells by whole cell patch clamp technique	2358328	=	5.0		pIC50	=	10000.0	nM	1	IC50	5.0			0			27185	CHEMBL633	CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3	AMIODARONE	27185	27185	42094	18448342.0	10.1016/j.bmc.2008.04.028	Bioorg. Med. Chem.	2008.0	16.0	6252.0	LITERATURE
HERG	Homo sapiens	493255	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human ERG expressed in HEK293 cells by patch-clamp method	2397213	=	2.1	uM	IC50	=	2100.0	nM	1	IC50	5.68			0			27342	CHEMBL641	CNCC[C@@H](Oc1ccccc1C)c2ccccc2	ATOMOXETINE	27342	27342	45878	18954038.0	10.1021/jm8009537	J. Med. Chem.	2008.0	51.0	7265.0	LITERATURE
