pref_name_target	organism	assay_id	assay_type	relationship_type	relationship_desc	confidence_score	curated_by	description	activity_id	relation	value	units	type	standard_relation	standard_value	standard_units	standard_flag	standard_type	pchembl_value	activity_comment	data_validity_comment	potential_duplicate	text_value	standard_text_value	molregno	chembl_id	canonical_smiles	pref_name	parent_molregno	active_molregno	doc_id	pubmed_id	doi	journal	year	volume	first_page	src_short_name
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1032353	=	3.04		pIC50	=	912010.84	nM	1	IC50			Outside typical range	1			1795	CHEMBL33	C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O	LEVOFLOXACIN	1795	1795	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1044687	=	5.82		pIC50	=	1513.56	nM	1	IC50	5.82			1			2223	CHEMBL41	CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2	FLUOXETINE	2223	2223	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1043116	=	6.49		pIC50	=	323.59	nM	1	IC50	6.49			1			2261	CHEMBL42	CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24	CLOZAPINE	2261	2261	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1059281	=	6.09		pIC50	=	812.83	nM	1	IC50	6.09			1			3183	CHEMBL46	Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C	ONDANSETRON	3183	3183	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	771109	=	32.0	nM	IC50	=	32.0	nM	1	IC50	7.5			0			3859	CHEMBL54	OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3	HALOPERIDOL	3859	3859	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1040841	=	7.52		pIC50	=	30.2	nM	1	IC50	7.52			1			3859	CHEMBL54	OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3	HALOPERIDOL	3859	3859	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	763438	=	10.0	nM	IC50	=	10.0	nM	1	IC50	8.0			1			5638	CHEMBL473	CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2	DOFETILIDE	5638	5638	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1029991	=	8.0		pIC50	=	10.0	nM	1	IC50	8.0			1			5638	CHEMBL473	CN(CCOc1ccc(NS(=O)(=O)C)cc1)CCc2ccc(NS(=O)(=O)C)cc2	DOFETILIDE	5638	5638	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1043118	=	6.44		pIC50	=	363.08	nM	1	IC50	6.44			1			5970	CHEMBL479	CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1	THIORIDAZINE	5970	5970	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158543	B	D	Direct protein target assigned	9	Expert	Inhibitory activity against Potassium channel HERG	944890	=	191.0	nM	IC50	=	191.0	nM	1	IC50	6.72			1			5970	CHEMBL479	CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1	THIORIDAZINE	5970	5970	16989	12747773.0	10.1021/jm0205651	J. Med. Chem.	2003.0	46.0	2017.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1044686	=	5.83		pIC50	=	1479.11	nM	1	IC50	5.83			1			6216	CHEMBL71	CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13	CHLORPROMAZINE	6216	6216	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1051873	=	5.82		pIC50	=	1513.56	nM	1	IC50	5.82			0			6243	CHEMBL72	CNCCCN1c2ccccc2CCc3ccccc13	DESIPRAMINE	6243	6243	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	494878	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human cloned ERG	2395352	=	2.5	uM	IC50	=	2500.0	nM	1	IC50	5.6			1			6579	CHEMBL76	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	CHLOROQUINE	6579	6579	45429	19222165.0	10.1021/jm8012618	J. Med. Chem.	2009.0	52.0	1408.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1051874	=	6.82		pIC50	=	151.36	nM	1	IC50	6.82			1			7714	CHEMBL85	CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1	RISPERIDONE	7714	7714	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1040840	=	4.68		pIC50	=	20892.96	nM	1	IC50	4.68			1			10358	CHEMBL505	CN(C)CCC(c1ccc(Cl)cc1)c2ccccn2	CHLORPHENIRAMINE	10358	10358	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1053114	=	8.0		pIC50	=	10.0	nM	1	IC50	8.0			1			10813	CHEMBL12713	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25	SERTINDOLE	10813	10813	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	783553	=	3.0	nM	IC50	=	3.0	nM	1	IC50	8.52			1			10813	CHEMBL12713	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25	SERTINDOLE	10813	10813	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158543	B	D	Direct protein target assigned	9	Expert	Inhibitory activity against Potassium channel HERG	909008	=	3.0	nM	IC50	=	3.0	nM	1	IC50	8.52			0			10813	CHEMBL12713	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25	SERTINDOLE	10813	10813	16989	12747773.0	10.1021/jm0205651	J. Med. Chem.	2003.0	46.0	2017.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	772230	=	7.0	nM	IC50	=	7.0	nM	1	IC50	8.15			1			10819	CHEMBL12780	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5ccccc25		10819	10819	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	781392	=	204.0	nM	IC50	=	204.0	nM	1	IC50	6.69			1			10859	CHEMBL273235	Fc1ccc(cc1)n2cc(C3CCNCC3)c4cc(Cl)ccc24		10859	10859	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	755788	=	10.0	nM	IC50	=	10.0	nM	1	IC50	8.0			1			10942	CHEMBL12186	Fc1ccc(cc1)n2cc(C3=CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25		10942	10942	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1038440	=	4.04		pIC50	=	91201.08	nM	1	IC50	4.04			1			11143	CHEMBL517	CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C	DISOPYRAMIDE	11143	11143	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1037289	=	8.0		pIC50	=	10.0	nM	1	IC50	8.0			1			12608	CHEMBL533	CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1	IBUTILIDE	12608	12608	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1033549	=	5.4		pIC50	=	3981.07	nM	1	IC50	5.4			1			14367	CHEMBL549	CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3	CITALOPRAM	14367	14367	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1048317	=	4.3		pIC50	=	50118.72	nM	1	IC50	4.3			1			17136	CHEMBL583	CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4	GREPAFLOXACIN	17136	17136	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158543	B	D	Direct protein target assigned	9	Expert	Inhibitory activity against Potassium channel HERG	918235	=	50.0	uM	IC50	=	50000.0	nM	1	IC50	4.3			1			17136	CHEMBL583	CC1CN(CCN1)c2cc3N(C=C(C(=O)O)C(=O)c3c(C)c2F)C4CC4	GREPAFLOXACIN	17136	17136	16989	12747773.0	10.1021/jm0205651	J. Med. Chem.	2003.0	46.0	2017.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1042008	=	5.96		pIC50	=	1096.48	nM	1	IC50	5.96			1			19062	CHEMBL17423	COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4NC(=O)CCc4c3	VESNARINONE	19062	19062	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1047053	=	6.7		pIC50	=	199.53	nM	1	IC50	6.7			1			19569	CHEMBL17157	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	TERFENADINE	19569	19569	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	761333	=	56.0	nM	IC50	=	56.0	nM	1	IC50	7.25			1			19569	CHEMBL17157	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	TERFENADINE	19569	19569	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158543	B	D	Direct protein target assigned	9	Expert	Inhibitory activity against Potassium channel HERG	931175	=	56.0	nM	IC50	=	56.0	nM	1	IC50	7.25			1			19569	CHEMBL17157	CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4	TERFENADINE	19569	19569	16989	12747773.0	10.1021/jm0205651	J. Med. Chem.	2003.0	46.0	2017.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1058223	=	5.0		pIC50	=	10000.0	nM	1	IC50	5.0			1			27072	CHEMBL629	CN(C)CCC=C1c2ccccc2CCc3ccccc13	AMITRIPTYLINE	27072	27072	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1045904	=	5.0		pIC50	=	10000.0	nM	1	IC50	5.0			1			27185	CHEMBL633	CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3	AMIODARONE	27185	27185	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1060539	=	5.41		pIC50	=	3890.45	nM	1	IC50	5.41			1			27588	CHEMBL652	FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2	FLECAINIDE	27588	27588	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1050645	=	4.57		pIC50	=	26915.35	nM	1	IC50	4.57			1			27629	CHEMBL657	CN(C)CCOC(c1ccccc1)c2ccccc2	DIPHENHYDRAMINE	27629	27629	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1059283	=	6.74		pIC50	=	181.97	nM	1	IC50	6.74			1			34197	CHEMBL715	CN1CCN(CC1)C2=Nc3ccccc3Nc4sc(C)cc24	OLANZAPINE	34197	34197	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1031113	=	4.98		pIC50	=	10471.29	nM	1	IC50	4.98			1			36662	CHEMBL723	COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23	CARVEDILOL	36662	36662	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1043117	=	5.35		pIC50	=	4466.84	nM	1	IC50	5.35			1			62934	CHEMBL845	Clc1ccc2Nc3ccccc3C(=Nc2c1)N4CCNCC4	N-DESMETHYLCLOZAPINE	62934	62934	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1038442	=	4.74		pIC50	=	18197.01	nM	1	IC50	4.74			1			65351	CHEMBL850	C[C@@H]1CN(C[C@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O	SPARFLOXACIN	65351	65351	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1053111	=	8.0		pIC50	=	10.0	nM	1	IC50	8.0			1			65605	CHEMBL296419	COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1	ASTEMIZOLE	65605	65605	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158543	B	D	Direct protein target assigned	9	Expert	Inhibitory activity against Potassium channel HERG	929869	=	0.9	nM	IC50	=	0.9	nM	1	IC50	9.05			1			65605	CHEMBL296419	COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1	ASTEMIZOLE	65605	65605	16989	12747773.0	10.1021/jm0205651	J. Med. Chem.	2003.0	46.0	2017.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1036238	=	8.22		pIC50	=	6.026	nM	1	IC50	8.22			0			65605	CHEMBL296419	COc1ccc(CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(F)cc5)cc1	ASTEMIZOLE	65605	65605	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	698202	B	D	Direct protein target assigned	9	Autocuration	Inhibition of human hERG	5126736	=	1.4	uM	IC50	=	1400.0	nM	1	IC50	5.85			1			72035	CHEMBL45816	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc4cc(F)ccc4[C@@H]1C(C)C	MIBEFRADIL	72035	72035	54657	21126876.0	10.1016/j.bmcl.2010.11.033	Bioorg. Med. Chem. Lett.	2011.0	21.0	215.0	LITERATURE
HERG	Homo sapiens	158540	B	D	Direct protein target assigned	9	Expert	Inhibition of human Potassium channel HERG expressed in mammalian cells	1037290	=	5.84		pIC50	=	1445.44	nM	1	IC50	5.84			1			72035	CHEMBL45816	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc4cc(F)ccc4[C@@H]1C(C)C	MIBEFRADIL	72035	72035	5706	12873512.0	10.1016/s0960-894x(03)00492-x	Bioorg. Med. Chem. Lett.	2003.0	13.0	2773.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	776786	=	460.0	nM	IC50	=	460.0	nM	1	IC50	6.34			1			80423	CHEMBL52832	CC(C)(O)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4		80423	80423	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	762315	=	6.2	nM	IC50	=	6.2	nM	1	IC50	8.21			1			80424	CHEMBL298978	Fc1ccc(cc1)n2cc(C3CCN(CCN4CCN=C4S)CC3)c5ccccc25		80424	80424	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	779008	=	36.0	nM	IC50	=	36.0	nM	1	IC50	7.44			1			80869	CHEMBL52999	COC(=O)c1ccc(cc1)n2cc(C3CCN(CCN4CCNC4=O)CC3)c5cc(Cl)ccc25		80869	80869	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
HERG	Homo sapiens	158542	B	D	Direct protein target assigned	9	Expert	Inhibition of K+ channel activity in CHO cells expressing HERG Kv11.1	773541	=	3500.0	nM	IC50	=	3500.0	nM	1	IC50	5.46			0			80902	CHEMBL300907	CCc1cn(c2ccc(F)cc2)c3ccc(Cl)cc13		80902	80902	5535	12729675.0	10.1016/s0960-894x(03)00196-3	Bioorg. Med. Chem. Lett.	2003.0	13.0	1829.0	LITERATURE
