Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	32981	=	-2.73		Log potency ratio	=	-2.73		0	Log potency ratio				0			284092	CHEMBL169991	COC(=O)C1C(Cc2ccccc2)CC3CCC1N3C		284092	284092	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	34187	=	1.48		Log potency ratio	=	1.48		0	Log potency ratio				0			97312	CHEMBL60609	COC(=O)C1C2CCC(CC1c3ccc(cc3)[N+](=O)[O-])N2C		97312	97312	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	34192	=	0.07		Log potency ratio	=	0.07		0	Log potency ratio				0			1385198	CHEMBL2112947	COC(=O)[C@H]1[C@@H](C[C@H]2CCC1N2C)OC(=O)c3ccc4ccccc4c3		1385198	1385198	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	35456	=	0.9		Log potency ratio	=	0.9		0	Log potency ratio				0			1385195	CHEMBL2112944	COC(=O)[C@@H]1C2CC[C@H](C[C@H]1c3ccc(cc3)c4ccccc4)N2C		1385195	1385195	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	36695	=	-1.84		Log potency ratio	=	-1.84		0	Log potency ratio				0			283749	CHEMBL167115	COC(=O)C1C(CCCc2ccccc2)CC3CCC1N3C		283749	283749	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	40211	=	-3.89		Log potency ratio	=	-3.89		0	Log potency ratio				0			284316	CHEMBL170092	COC(=O)C1C(Cc2ccc3ccccc3c2)CC4CCC1N4C		284316	284316	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	40218	=	-0.49		Log potency ratio	=	-0.49		0	Log potency ratio				0			1363817	CHEMBL2079586	COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C		1363817	1363817	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	43817	=	-0.77		Log potency ratio	=	-0.77		0	Log potency ratio				0			1385196	CHEMBL2112945	COC(=O)[C@H]1[C@H](CCc2ccccc2)C[C@H]3CCC1N3C		1385196	1385196	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	48721	=	0.48		Log potency ratio	=	0.48		0	Log potency ratio				0			1385197	CHEMBL2112946	COC(=O)[C@H]1[C@@H](C[C@H]2CCC1N2C)\C=C\c3ccccc3		1385197	1385197	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	53915	=	1.66		Log potency ratio	=	1.66		0	Log potency ratio				0			1384296	CHEMBL2112045	COC(=O)[C@H]1C2CC[C@H](C[C@H]1c3ccc4ccccc4c3)N2C		1384296	1384296	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	60199	=	-0.83		Log potency ratio	=	-0.83		0	Log potency ratio				0			283747	CHEMBL414461	COC(=O)C1C2CCC(CC1C(=C)c3ccccc3)N2C		283747	283747	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	64200	=	0.01		Log potency ratio	=	0.01		0	Log potency ratio				0			284091	CHEMBL169990	COC(=O)C1C(CC2CCC1N2C)OC(=O)c3cccc4ccccc34		284091	284091	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49337	B	D	Direct protein target assigned	9	Expert	Ability to inhibit binding of [3H]cocaine to Cocaine receptor in rat brain	70706	=	2.58		Log potency ratio	=	2.58		0	Log potency ratio				0			97913	CHEMBL302855	COC(=O)C1C2CCC(CC1c3ccc(N)cc3)N2C		97913	97913	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	32979	=	-0.94		Log potency ratio	=	-0.94		0	Log potency ratio				0			284092	CHEMBL169991	COC(=O)C1C(Cc2ccccc2)CC3CCC1N3C		284092	284092	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	34185	=	0.006		Log potency ratio	=	0.006		0	Log potency ratio				0			97312	CHEMBL60609	COC(=O)C1C2CCC(CC1c3ccc(cc3)[N+](=O)[O-])N2C		97312	97312	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	34190	=	-0.51		Log potency ratio	=	-0.51		0	Log potency ratio				0			1385198	CHEMBL2112947	COC(=O)[C@H]1[C@@H](C[C@H]2CCC1N2C)OC(=O)c3ccc4ccccc4c3		1385198	1385198	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	35454	=	0.99		Log potency ratio	=	0.99		0	Log potency ratio				0			1385195	CHEMBL2112944	COC(=O)[C@@H]1C2CC[C@H](C[C@H]1c3ccc(cc3)c4ccccc4)N2C		1385195	1385195	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	36693	=	-0.53		Log potency ratio	=	-0.53		0	Log potency ratio				0			283749	CHEMBL167115	COC(=O)C1C(CCCc2ccccc2)CC3CCC1N3C		283749	283749	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	40209	=	-2.9		Log potency ratio	=	-2.9		0	Log potency ratio				0			284316	CHEMBL170092	COC(=O)C1C(Cc2ccc3ccccc3c2)CC4CCC1N4C		284316	284316	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	40216	=	0.59		Log potency ratio	=	0.59		0	Log potency ratio				0			1363817	CHEMBL2079586	COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C		1363817	1363817	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	43815	=	1.01		Log potency ratio	=	1.01		0	Log potency ratio				0			1385196	CHEMBL2112945	COC(=O)[C@H]1[C@H](CCc2ccccc2)C[C@H]3CCC1N3C		1385196	1385196	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	48719	=	1.68		Log potency ratio	=	1.68		0	Log potency ratio				0			1385197	CHEMBL2112946	COC(=O)[C@H]1[C@@H](C[C@H]2CCC1N2C)\C=C\c3ccccc3		1385197	1385197	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	53913	=	1.48		Log potency ratio	=	1.48		0	Log potency ratio				0			1384296	CHEMBL2112045	COC(=O)[C@H]1C2CC[C@H](C[C@H]1c3ccc4ccccc4c3)N2C		1384296	1384296	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	60197	=	0.15		Log potency ratio	=	0.15		0	Log potency ratio				0			283747	CHEMBL414461	COC(=O)C1C2CCC(CC1C(=C)c3ccccc3)N2C		283747	283747	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	64198	=	-0.87		Log potency ratio	=	-0.87		0	Log potency ratio				0			284091	CHEMBL169990	COC(=O)C1C(CC2CCC1N2C)OC(=O)c3cccc4ccccc34		284091	284091	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	64205	=	0.53		Log potency ratio	=	0.53		0	Log potency ratio				0			1153682	CHEMBL1790051	Cl.COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c3ccccc3)N2C		133501	133501	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	70704	=	-0.14		Log potency ratio	=	-0.14		0	Log potency ratio				0			97913	CHEMBL302855	COC(=O)C1C2CCC(CC1c3ccc(N)cc3)N2C		97913	97913	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49338	B	D	Direct protein target assigned	9	Expert	Potency ratio for Cocaine receptor (IC50 cocaine /IC50 compound)	70709	=	0.0		Log potency ratio	=	0.0		0	Log potency ratio				0			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	14838	9526561	10.1021/jm970025h	J. Med. Chem.	1998	41	864	LITERATURE
Dopamine transporter	Rattus norvegicus	49339	B	H	Homologous protein target assigned	8	Autocuration	Binding affinity was determined against cocaine binding site by measuring the ability of compound to displace bound [3H]dopamine from rat caudate-putamen tissue	870798	=	11.0	nM	Ki	=	11.0	nM	1	Ki	7.96			0			208691	CHEMBL339092	CN1[C@@H]2CCC1C(CCCO)[C@H](C2)c3ccccc3		208691	208691	12601	7966147	10.1021/jm00049a004	J. Med. Chem.	1994	37	3875	LITERATURE
Dopamine transporter	Rattus norvegicus	49339	B	H	Homologous protein target assigned	8	Autocuration	Binding affinity was determined against cocaine binding site by measuring the ability of compound to displace bound [3H]dopamine from rat caudate-putamen tissue	870911	=	23.0	nM	Ki	=	23.0	nM	1	Ki	7.64			0			208363	CHEMBL340636	COC(=O)CCC1C2CC[C@H](C[C@@H]1c3ccccc3)N2C		208363	208363	12601	7966147	10.1021/jm00049a004	J. Med. Chem.	1994	37	3875	LITERATURE
Dopamine transporter	Rattus norvegicus	49339	B	H	Homologous protein target assigned	8	Autocuration	Binding affinity was determined against cocaine binding site by measuring the ability of compound to displace bound [3H]dopamine from rat caudate-putamen tissue	872108	=	20.0	nM	Ki	=	20.0	nM	1	Ki	7.70			0			208690	CHEMBL338866	CN1[C@@H]2CCC1C(CC\C=C\C(=O)O)[C@H](C2)c3ccccc3		208690	208690	12601	7966147	10.1021/jm00049a004	J. Med. Chem.	1994	37	3875	LITERATURE
Dopamine transporter	Rattus norvegicus	49339	B	H	Homologous protein target assigned	8	Autocuration	Binding affinity was determined against cocaine binding site by measuring the ability of compound to displace bound [3H]dopamine from rat caudate-putamen tissue	879376	=	26.0	nM	Ki	=	26.0	nM	1	Ki	7.58			0			208362	CHEMBL340900	CN1[C@@H]2CCC1C(\C=C\CO)[C@H](C2)c3ccccc3		208362	208362	12601	7966147	10.1021/jm00049a004	J. Med. Chem.	1994	37	3875	LITERATURE
Dopamine transporter	Rattus norvegicus	49339	B	H	Homologous protein target assigned	8	Autocuration	Binding affinity was determined against cocaine binding site by measuring the ability of compound to displace bound [3H]dopamine from rat caudate-putamen tissue	889274	=	22.0	nM	Ki	=	22.0	nM	1	Ki	7.66			0			208663	CHEMBL340793	COC(=O)\C=C\C1C2CC[C@H](C[C@@H]1c3ccccc3)N2C		208663	208663	12601	7966147	10.1021/jm00049a004	J. Med. Chem.	1994	37	3875	LITERATURE
Dopamine transporter	Rattus norvegicus	49339	B	H	Homologous protein target assigned	8	Autocuration	Binding affinity was determined against cocaine binding site by measuring the ability of compound to displace bound [3H]dopamine from rat caudate-putamen tissue	895090	=	33.0	nM	Ki	=	33.0	nM	1	Ki	7.48			1			1153682	CHEMBL1790051	Cl.COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c3ccccc3)N2C		133501	133501	12601	7966147	10.1021/jm00049a004	J. Med. Chem.	1994	37	3875	LITERATURE
Dopamine transporter	Rattus norvegicus	49340	B	H	Homologous protein target assigned	8	Autocuration	Binding affinity was determined against cocaine receptor by measuring the ability of compound to displace bound [3H]-3 from rat caudate-putamen tissue	886980	=	32.0	nM	Ki	=	32.0	nM	1	Ki	7.50		Potential transcription error	1			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	12601	7966147	10.1021/jm00049a004	J. Med. Chem.	1994	37	3875	LITERATURE
Dopamine transporter	Rattus norvegicus	49340	B	H	Homologous protein target assigned	8	Autocuration	Binding affinity was determined against cocaine receptor by measuring the ability of compound to displace bound [3H]-3 from rat caudate-putamen tissue	886981	=	388.0	nM	Ki	=	388.0	nM	1	Ki	6.41			1			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	12601	7966147	10.1021/jm00049a004	J. Med. Chem.	1994	37	3875	LITERATURE
Dopamine transporter	Rattus norvegicus	49340	B	H	Homologous protein target assigned	8	Autocuration	Binding affinity was determined against cocaine receptor by measuring the ability of compound to displace bound [3H]-3 from rat caudate-putamen tissue	895091	=	314.0	nM	Ki	=	314.0	nM	1	Ki	6.50			0			1153682	CHEMBL1790051	Cl.COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c3ccccc3)N2C		133501	133501	12601	7966147	10.1021/jm00049a004	J. Med. Chem.	1994	37	3875	LITERATURE
Dopamine transporter	Rattus norvegicus	49341	B	D	Direct protein target assigned	9	Autocuration	Concentration inhibiting [3H]cocaine binding site to rat striatal membranes.	268460	=	350.0	nM	IC50	=	350.0	nM	1	IC50	6.46			0			109774	CHEMBL70115	COC(=O)C1[C@H](CC2CCC1N2C)OC(=O)c3ccccc3I		109774	109774	11271	1613745	10.1021/jm00090a005	J. Med. Chem.	1992	35	2178	LITERATURE
Dopamine transporter	Rattus norvegicus	49343	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under reduced lighting	1268160	=	33.4	%	Control	=	33.4	%	0	Control				0			114818	CHEMBL307044	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3cccc(c3)N=C=S		114818	114818	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49343	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under reduced lighting	1272100	=	86.3	%	Control	=	86.3	%	0	Control				0			114636	CHEMBL308794	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3ccc(cc3)N=[N+]=[N-]		114636	114636	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49343	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under reduced lighting	1283573	=	12.3	%	Control	=	12.3	%	0	Control				0			114675	CHEMBL312071	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3ccc(cc3)N=C=S		114675	114675	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49343	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under reduced lighting	1290064	=	101.9	%	Control	=	101.9	%	0	Control				0			114821	CHEMBL309180	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3cccc(c3)N=[N+]=[N-]		114821	114821	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49343	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under reduced lighting	1296794	=	137.9	%	Control	=	137.9	%	0	Control				0			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49344	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under ultraviolet light	1268161	=	29.1	%	Control	=	29.1	%	0	Control				0			114818	CHEMBL307044	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3cccc(c3)N=C=S		114818	114818	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49344	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under ultraviolet light	1272101	=	32.5	%	Control	=	32.5	%	0	Control				0			114636	CHEMBL308794	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3ccc(cc3)N=[N+]=[N-]		114636	114636	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49344	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under ultraviolet light	1283574	=	18.5	%	Control	=	18.5	%	0	Control				0			114675	CHEMBL312071	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3ccc(cc3)N=C=S		114675	114675	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49344	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under ultraviolet light	1290065	=	39.1	%	Control	=	39.1	%	0	Control				0			114821	CHEMBL309180	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3cccc(c3)N=[N+]=[N-]		114821	114821	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49344	B	H	Homologous protein target assigned	8	Autocuration	Inhibitory effect of [3H]cocaine binding when pre incubation was conducted under ultraviolet light	1296795	=	74.1	%	Control	=	74.1	%	0	Control				0			333370	CHEMBL370805	COC(=O)[C@H]1[C@H](C[C@@H]2CC[C@H]1N2C)OC(=O)c3ccccc3	COCAINE	333370	333370	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49345	B	H	Homologous protein target assigned	8	Autocuration	Tested for inhibition of [3H]cocaine binding to rat striatal P2 membranes	1268158	=	0.96	uM	IC50	=	960.0	nM	1	IC50	6.02			0			114818	CHEMBL307044	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3cccc(c3)N=C=S		114818	114818	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49345	B	H	Homologous protein target assigned	8	Autocuration	Tested for inhibition of [3H]cocaine binding to rat striatal P2 membranes	1272098	=	1.0	uM	IC50	=	1000.0	nM	1	IC50	6.00			0			114636	CHEMBL308794	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3ccc(cc3)N=[N+]=[N-]		114636	114636	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49345	B	H	Homologous protein target assigned	8	Autocuration	Tested for inhibition of [3H]cocaine binding to rat striatal P2 membranes	1283571	=	0.26	uM	IC50	=	260.0	nM	1	IC50	6.58			0			114675	CHEMBL312071	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3ccc(cc3)N=C=S		114675	114675	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
Dopamine transporter	Rattus norvegicus	49345	B	H	Homologous protein target assigned	8	Autocuration	Tested for inhibition of [3H]cocaine binding to rat striatal P2 membranes	1290062	=	0.63	uM	IC50	=	630.0	nM	1	IC50	6.20			0			114821	CHEMBL309180	COC(=O)C1C(C[C@H]2CCC1N2C)OC(=O)Nc3cccc(c3)N=[N+]=[N-]		114821	114821	12408	8035432	10.1021/jm00040a019	J. Med. Chem.	1994	37	2249	LITERATURE
