Dopamine transporter	Homo sapiens	61352	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]3-beta-(4-fluorophenyl)tropane-2beta-carboxylic acid methyl ester binding to dopamine transporter of cynomolgus monkey striatum	652366	=	11.0	nM	IC50	=	11.0	nM	1	IC50	7.96			1			1363817	CHEMBL2079586	COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C		1363817	1363817	12231	8464040	10.1021/jm00059a010	J. Med. Chem.	1993	36	855	LITERATURE
Dopamine transporter	Homo sapiens	61352	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]3-beta-(4-fluorophenyl)tropane-2beta-carboxylic acid methyl ester binding to dopamine transporter of cynomolgus monkey striatum	652369	=	1.4	nM	IC50	=	1.4	nM	1	IC50	8.85			1			107153	CHEMBL306208	COC(=O)C1C2CCC(CC1c3ccc(Cl)cc3)N2C		107153	107153	12231	8464040	10.1021/jm00059a010	J. Med. Chem.	1993	36	855	LITERATURE
Dopamine transporter	Homo sapiens	61352	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]3-beta-(4-fluorophenyl)tropane-2beta-carboxylic acid methyl ester binding to dopamine transporter of cynomolgus monkey striatum	670978	=	65.0	nM	IC50	=	65.0	nM	1	IC50	7.19			1			1153682	CHEMBL1790051	Cl.COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c3ccccc3)N2C		133501	133501	12231	8464040	10.1021/jm00059a010	J. Med. Chem.	1993	36	855	LITERATURE
Dopamine transporter	Homo sapiens	61352	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]3-beta-(4-fluorophenyl)tropane-2beta-carboxylic acid methyl ester binding to dopamine transporter of cynomolgus monkey striatum	670989	=	0.66	nM	IC50	=	0.66	nM	1	IC50	9.18			0			283063	CHEMBL169471	COC(=O)C1C2CCC(CC1c3ccc(Cl)c(Cl)c3)N2		283063	283063	12231	8464040	10.1021/jm00059a010	J. Med. Chem.	1993	36	855	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	350089	=	12.9	nM	IC50	=	12.9	nM	1	IC50	7.89			0			1363817	CHEMBL2079586	COC(=O)[C@@H]1[C@H]2CC[C@H](C[C@@H]1c3ccc(F)cc3)N2C		1363817	1363817	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	351479	=	312.0	nM	IC50	=	312.0	nM	1	IC50	6.51			1			675154	CHEMBL1201203	CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4	BENZTROPINE	675154	675154	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	357301	=	8900.0	nM	IC50	=	8900.0	nM	1	IC50	5.05			0			609386	CHEMBL607377	COC(=O)C1[C@@H](C[C@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4		609386	609386	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	365721	=	21900.0	nM	IC50	=	21900.0	nM	1	IC50	4.66			0			609388	CHEMBL607430	COC(=O)C1[C@H](C[C@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4		609388	609388	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	368534	=	1750.0	nM	IC50	=	1750.0	nM	1	IC50	5.76			0			609386	CHEMBL607377	COC(=O)C1[C@@H](C[C@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4		609386	609386	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	370051	=	10.9	nM	IC50	=	10.9	nM	1	IC50	7.96			1			145209	CHEMBL310650	COC(=O)[C@H]1[C@H](CC2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4		145209	145209	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	370054	=	3840.0	nM	IC50	=	3840.0	nM	1	IC50	5.42			0			609386	CHEMBL607377	COC(=O)C1[C@@H](C[C@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4		609386	609386	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	377010	=	3380.0	nM	IC50	=	3380.0	nM	1	IC50	5.47			0			609389	CHEMBL607431	COC(=O)[C@H]1[C@@H](CC2CC[C@H]1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4		609389	609389	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	382675	=	2040.0	nM	IC50	=	2040.0	nM	1	IC50	5.69			1			609386	CHEMBL607377	COC(=O)C1[C@@H](C[C@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4		609386	609386	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	387130	=	11700.0	nM	IC50	=	11700.0	nM	1	IC50	4.93			0			609388	CHEMBL607430	COC(=O)C1[C@H](C[C@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4		609388	609388	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61353	B	H	Homologous protein target assigned	8	Expert	Displacement of [3H]WIN-35428 from monkey dopamine transporter	389979	=	1.08	nM	IC50	=	1.08	nM	1	IC50	8.97			0			77792	CHEMBL300226	COC(=O)C1C2CC[C@H](C[C@@H]1c3ccc(I)cc3)N2C		77792	77792	12378	8027983	10.1021/jm00039a014	J. Med. Chem.	1994	37	2001	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	593090	=	49.5	nM	IC50	=	49.5	nM	1	IC50	7.30			0			205127	CHEMBL125140	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(C)cc4		205127	205127	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	594156	=	312.0	nM	IC50	=	312.0	nM	1	IC50	6.51			0			675154	CHEMBL1201203	CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4	BENZTROPINE	675154	675154	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	594159	=	44.6	nM	IC50	=	44.6	nM	1	IC50	7.35			0			161229	CHEMBL317757	CN1C2CCC1CC(C2)OC(c3ccc(F)cc3)c4ccc(F)cc4	DIFLUOROBENZTROPINE	161229	161229	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	595455	=	1480.0	nM	IC50	=	1480.0	nM	1	IC50	5.83			0			204972	CHEMBL339481	CCC(O[C@H]1CC2CCC(C1C(=O)OC)N2C)c3ccccc3		204972	204972	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	595466	=	20.3	nM	IC50	=	20.3	nM	1	IC50	7.69			0			205079	CHEMBL126100	COC(=O)C1C2CCC(C[C@@H]1OC(c3ccc(F)cc3)c4ccc(F)cc4)N2		205079	205079	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	599409	=	24.0	nM	IC50	=	24.0	nM	1	IC50	7.62			0			205771	CHEMBL340521	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(Br)cc4		205771	205771	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	600616	=	119.0	nM	IC50	=	119.0	nM	1	IC50	6.92			0			205052	CHEMBL125871	COC(=O)C1[C@H](CC2CCC1N2CCCc3ccc(I)cc3)OC(c4ccc(F)cc4)c5ccc(F)cc5		205052	205052	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	601785	=	6030.0	nM	IC50	=	6030.0	nM	1	IC50	5.22			0			204920	CHEMBL332506	COC(=O)C1[C@H](CC2CCC1N2C)OC3c4ccccc4c5ccccc35		204920	204920	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	604415	=	22.0	nM	IC50	=	22.0	nM	1	IC50	7.66			0			205077	CHEMBL125954	COC(=O)C1[C@H](CC2CCC1N2CCCc3ccccc3)OC(c4ccc(F)cc4)c5ccc(F)cc5		205077	205077	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	605659	=	72.0	nM	IC50	=	72.0	nM	1	IC50	7.14			0			205024	CHEMBL124278	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(Br)cc3)c4ccc(Br)cc4		205024	205024	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	606782	=	15.8	nM	IC50	=	15.8	nM	1	IC50	7.80			0			205126	CHEMBL338313	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(Cl)cc4		205126	205126	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	609221	=	389.0	nM	IC50	=	389.0	nM	1	IC50	6.41			0			204984	CHEMBL339401	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(Br)cc3)c4ccc(I)cc4		204984	204984	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	612749	=	10.9	nM	IC50	=	10.9	nM	1	IC50	7.96			0			1547830	CHEMBL2373379	COC(=O)C1[C@H](C[C@@H]2CCC1N2C)OC(c3ccc(F)cc3)c4ccc(F)cc4		1547830	1547830	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	616838	=	33.5	nM	IC50	=	33.5	nM	1	IC50	7.47			0			205006	CHEMBL125017	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccccc4		205006	205006	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	616951	=	80.2	nM	IC50	=	80.2	nM	1	IC50	7.10			0			205014	CHEMBL124670	COC(=O)C1[C@H](CC2CCC1N2CCCc3ccc(Br)cc3)OC(c4ccc(F)cc4)c5ccc(F)cc5		205014	205014	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	623128	=	99.0	nM	IC50	=	99.0	nM	1	IC50	7.00			0			205050	CHEMBL339352	COC(=O)C1[C@H](CC2CCC1N2CCCCCc3ccccc3)OC(c4ccc(F)cc4)c5ccc(F)cc5		205050	205050	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	625534	=	55.9	nM	IC50	=	55.9	nM	1	IC50	7.25			0			204962	CHEMBL121857	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(I)cc4		204962	204962	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	625663	=	240.0	nM	IC50	=	240.0	nM	1	IC50	6.62			0			205087	CHEMBL435990	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(C)cc3)c4ccc(C)cc4		205087	205087	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	628187	=	909.0	nM	IC50	=	909.0	nM	1	IC50	6.04			0			205734	CHEMBL420333	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(I)cc3)c4ccc(I)cc4		205734	205734	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	629549	=	13.2	nM	IC50	=	13.2	nM	1	IC50	7.88			0			205088	CHEMBL338566	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccccc3)c4ccc(F)cc4		205088	205088	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	629552	=	223.0	nM	IC50	=	223.0	nM	1	IC50	6.65			0			205105	CHEMBL124854	COC(=O)C1[C@H](CC2CCC1N2Cc3ccccc3)OC(c4ccc(F)cc4)c5ccc(F)cc5		205105	205105	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
Dopamine transporter	Homo sapiens	61354	B	H	Homologous protein target assigned	8	Expert	Inhibition of [3H]WIN-35428 binding to the dopamine transporter in the cynomolgus (macaca fascicularis) monkey caudate-putamen.	632080	=	91.4	nM	IC50	=	91.4	nM	1	IC50	7.04			0			205735	CHEMBL333331	COC(=O)C1[C@H](CC2CCC1N2C)OC(c3ccc(Cl)cc3)c4ccc(Cl)cc4		205735	205735	13582	8558504	10.1021/jm950463t	J. Med. Chem.	1996	39	371	LITERATURE
